"CnBio_ID","CnBio_Age","CnBio_Ethnicity","CnBio_Gender","CnPrAl_Date_graduated","CnMem_1_01_Date_Joined","Days_to_membership","CnPrAl_Degree","Degree_level","CnPrAlAttrCat_1_01_Description","CnPrAlAttrCat_1_02_Description","CnPrBs_Industry","CnAdrPrf_City","CnAdrPrf_County","CnAdrPrf_State","CnAdrPrf_ContryLongDscription","CnSmryEdu_Total_Educations","CnMem_1_01_Consecutive_Years","CnMem_1_01_Standing","CnMem_1_01_Total_Years","CnMem_1_01_Last_Dropped_Date","CnMem_1_01_Cur_Expires_on","Type_membership","CnMem_1_01_AtrCat_1_01_Description","CnGf_1_01_Fnds_1_01_Description","CnGf_1_01_Apls_1_01_Ap_Description","CnGf_1_01_Pks_1_01_Package_ID","CnGf_1_01_Pks_1_01_Description","CnGf_1_01_Pks_1_01_Description.1","Membership_desc","Gdate","Gmonth","Gyear","Mdate","Mmonth","Myear","degree_full","stateF","state","Ethnicity","Age","one","Same_day","Same_classroom_same_day","surv","dtm","cens","group","GraduationPeriod","time","Gender","Same_city_members","Same_degree_year_members"
200813107,29,"White or Caucasian","Female","5/1/2009","7/12/2009",72,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Phoenix","Maricopa","AZ","United States",1,0,"Dropped",3,"9/15/2012","","Dropped","","UAAA Memberships","","ALUM_Mbr_N999","Not Specified","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2009-07-12,"07","2009","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Caucasian",29,1,,,2009-07-12,72,1,"Dropped","Fall",72,"Female",30,1
20078964,41,"White or Caucasian","Female","8/1/2006","7/15/2009",1079,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Shreveport","Caddo","LA","United States",1,0,"Dropped",1,"8/19/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_GC_SP09","SP09_ Spring General Campaign","Grad Fest form returns (all semesters)","Bundled_offer",2006-08-01,"Fall",2006,2009-07-15,"07","2009","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",41,1,,,2009-07-15,1079,1,"Dropped","Fall",1079,"Female",0,21
200810637,29,"White or Caucasian","Male","5/1/2009","7/15/2009",75,"BS in Health Sciences","Bachelors","MED-College of Medicine",,"Healthcare","Tucson","Pima","AZ","United States",1,0,"Dropped",6,"9/15/2015","","Dropped","CactusCats, Tucson AZ","UAAA Memberships","","ALUM_Mbr_PGrad SP09","SP09 - May09 Parent Grad Gift Campaign <2025>","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2009-07-15,"07","2009","BS in Health Sciences_MED-College of Medicine","Arizona","Arizona","Caucasian",29,1,,,2009-07-15,75,1,"Dropped","Fall",75,"Male",69,1
200813455,33,"White or Caucasian","Female","5/1/2008","7/18/2009",443,"Master of Science","Masters","SCI-College of Science",,"","Houston","Harris","TX","United States",3,6,"Active",6,"","7/31/2017","Annual","BayouCats, Houston TX","UAAA Memberships","","","","Grad Fest form returns (all semesters)","Bundled_offer",2008-05-01,"Fall",2008,2009-07-18,"07","2009","Master of Science_SCI-College of Science","others","others","Caucasian",33,1,,,2009-07-18,443,1,"Active","Fall",443,"Female",3,0
200816402,28,"White or Caucasian","Male","5/1/2009","7/23/2009",83,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Woodland Hills","Los Angeles","CA","United States",1,0,"Dropped",3,"8/15/2012","","Dropped","","","","","","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2009-07-23,"07","2009","BS in Business Admin_ELLER-Eller College of Management","California","California","Caucasian",28,1,,,2009-07-23,83,1,"Dropped","Fall",83,"Male",0,2
200616789,34,"American Indian","Female","12/1/2005","7/23/2009",1330,"BS in Health Sciences","Bachelors","COPH-Zuckerman College of Public Health",,"","Tucson","Pima","AZ","United States",1,0,"Active",6,"11/15/2015","2/28/2017","Annual","","","","","","Grad Fest form returns (all semesters)","Bundled_offer",2005-12-01,"Spring",2005,2009-07-23,"07","2009","BS in Health Sciences_COPH-Zuckerman College of Public Health","Arizona","Arizona","others",34,1,,,2009-07-23,1330,1,"Active","Spring",1330,"Female",70,0
200811329,30,"Hispanic/Latino","Female","5/1/2009","7/28/2009",88,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",2,"8/15/2011","","Dropped","","UAAA Memberships","","ALUM_Mbr_N999","Not Specified","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2009-07-28,"07","2009","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Hispanic",30,1,,,2009-07-28,88,1,"Dropped","Fall",88,"Female",71,3
20086556,30,"White or Caucasian","Male","12/1/2008","7/31/2009",242,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Tucson","Pima","AZ","United States",2,0,"Dropped",5,"11/15/2014","","Dropped","ZiaCats, Albuquerque NM","UAAA Memberships","","ALUM_Mbr_N999","Not Specified","Grad Fest form returns (all semesters)","Bundled_offer",2008-12-01,"Spring",2008,2009-07-31,"07","2009","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Caucasian",30,1,,,2009-07-31,242,1,"Dropped","Spring",242,"Male",72,11
20083885,30,"White or Caucasian","Female","5/1/2008","8/4/2009",460,"BS in Nursing","Bachelors","NURS-College of Nursing",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_FB2009","2009 Football Tickets and Tailgates","Grad Fest form returns (all semesters)","Bundled_offer",2008-05-01,"Fall",2008,2009-08-04,"08","2009","BS in Nursing_NURS-College of Nursing","Arizona","Arizona","Caucasian",30,1,,,2009-08-04,460,1,"Dropped","Fall",460,"Female",73,0
2006652,32,"White or Caucasian","Male","5/1/2006","8/11/2009",1198,"BS in Chemical Engineering","Bachelors","ENGR-College of Engineering",,"","Chandler","Maricopa","AZ","United States",3,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_N999","Not Specified","SP12 Parent Grad Gift Campaign form2089","Paid",2006-05-01,"Fall",2006,2009-08-11,"08","2009","BS in Chemical Engineering_ENGR-College of Engineering","Arizona","Arizona","Caucasian",32,1,,,2009-08-11,1198,1,"Dropped","Fall",1198,"Male",6,0
200832102,32,"White or Caucasian","Male","12/1/2008","8/17/2009",259,"Bachelor of Science","Bachelors","SCI-College of Science",,"","Sierra Vista","Cochise","AZ","United States",2,0,"Dropped",2,"9/15/2011","","Dropped","","UAAA Memberships","","ALUM_Mbr_INV_GR08","GR08 (F09) 2008 Grads Invitation Campaign <2030>","Grad Fest form returns (all semesters)","Bundled_offer",2008-12-01,"Spring",2008,2009-08-17,"08","2009","Bachelor of Science_SCI-College of Science","Arizona","Arizona","Caucasian",32,1,,,2009-08-17,259,1,"Dropped","Spring",259,"Male",2,0
200814610,31,"White or Caucasian","Male","5/1/2009","8/18/2009",109,"BS in Health Sciences","Bachelors","MED-College of Medicine",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_DIPL_GR09","GR09 (F09) May09 grads Diploma Campaign <2031>","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2009-08-18,"08","2009","BS in Health Sciences_MED-College of Medicine","Arizona","Arizona","Caucasian",31,1,,,2009-08-18,109,1,"Dropped","Fall",109,"Male",74,2
200831926,57,"White or Caucasian","Female","5/1/2009","8/18/2009",109,"Master of Arts","Masters","EDUC-College of Education",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",2,"9/15/2011","","Dropped","","UAAA Memberships","","ALUM_Mbr_DIPL_GR09","GR09 (F09) May09 grads Diploma Campaign <2031>","SP06 - Graduation Mailing","Paid",2009-05-01,"Fall",2009,2009-08-18,"08","2009","Master of Arts_EDUC-College of Education","Arizona","Arizona","Caucasian",57,1,,,2009-08-18,109,1,"Dropped","Fall",109,"Female",75,0
20084404,48,"White or Caucasian","Female","5/1/2008","8/19/2009",475,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Oro Valley","Pima","AZ","United States",1,0,"Dropped",3,"9/15/2012","","Dropped","","UAAA Memberships","","ALUM_Mbr_INV_GR08","GR08 (F09) 2008 Grads Invitation Campaign <2030>","Grad Fest form returns (all semesters)","Bundled_offer",2008-05-01,"Fall",2008,2009-08-19,"08","2009","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",48,1,,,2009-08-19,475,1,"Dropped","Fall",475,"Female",3,16
200813064,29,"Hispanic/Latino","Male","5/1/2009","8/19/2009",110,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Turlock","Stanislaus","CA","United States",1,0,"Dropped",5,"9/15/2014","","Dropped","","UAAA Memberships","","ALUM_Mbr_DIPL_GR09","GR09 (F09) May09 grads Diploma Campaign <2031>","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2009-08-19,"08","2009","BS in Business Admin_ELLER-Eller College of Management","California","California","Hispanic",29,1,,,2009-08-19,110,1,"Dropped","Fall",110,"Male",0,3
200818378,28,"Asian","Male","5/1/2009","8/21/2009",112,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Scottsdale","Maricopa","AZ","United States",1,0,"Dropped",5,"9/15/2014","","Dropped","","UAAA Memberships","","ALUM_Mbr_DIPL_GR09","GR09 (F09) May09 grads Diploma Campaign <2031>","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2009-08-21,"08","2009","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","others",28,1,,,2009-08-21,112,1,"Dropped","Fall",112,"Male",13,4
20084052,30,"Hispanic/Latino","Female","5/1/2008","8/22/2009",478,"Bachelor of Arts","Bachelors","HUM-College of Humanities",,"","West Covina","Los Angeles","CA","United States",1,0,"Dropped",3,"9/15/2012","","Dropped","","UAAA Memberships","","ALUM_Mbr_Campus","Campus brochure return","Grad Fest form returns (all semesters)","Bundled_offer",2008-05-01,"Fall",2008,2009-08-22,"08","2009","Bachelor of Arts_HUM-College of Humanities","California","California","Hispanic",30,1,,,2009-08-22,478,1,"Dropped","Fall",478,"Female",0,2
20085480,31,"Hispanic/Latino","Female","5/1/2008","8/24/2009",480,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",2,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_INV_GR08","GR08 (F09) 2008 Grads Invitation Campaign <2030>","Online, not specified","Paid",2008-05-01,"Fall",2008,2009-08-24,"08","2009","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Hispanic",31,1,,,2009-08-24,480,1,"Dropped","Fall",480,"Female",76,17
200812105,30,"White or Caucasian","Male","8/1/2008","8/24/2009",388,"Bachelor of Science","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Philadelphia","Philadelphia","PA","United States",1,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_INV_GR08","GR08 (F09) 2008 Grads Invitation Campaign <2030>","Grad Fest form returns (all semesters)","Bundled_offer",2008-08-01,"Fall",2008,2009-08-24,"08","2009","Bachelor of Science_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",30,1,,,2009-08-24,388,1,"Dropped","Fall",388,"Male",1,6
200830849,39,"Hispanic/Latino","Female","12/1/2008","8/24/2009",266,"Master of Arts","Masters","SBS-School of Info Resources & Library Science",,"","Santa Fe","Santa Fe","NM","United States",1,0,"Dropped",2,"9/15/2011","","Dropped","","UAAA Memberships","","ALUM_Mbr_INV_GR08","GR08 (F09) 2008 Grads Invitation Campaign <2030>","Grad Fest form returns (all semesters)","Bundled_offer",2008-12-01,"Spring",2008,2009-08-24,"08","2009","Master of Arts_SBS-School of Info Resources & Library Science","others","others","Hispanic",39,1,,,2009-08-24,266,1,"Dropped","Spring",266,"Female",0,1
200868114,37,"White or Caucasian","Male","5/1/2009","8/24/2009",115,"Master of Business Administration","Masters","ELLER-Eller College of Management",,"","San Francisco","San Francisco","CA","United States",1,1,"Active",6,"9/15/2010","","Life","","UAAA Memberships","","ALUM_Mbr_DIPL_GR09","GR09 (F09) May09 grads Diploma Campaign <2031>","Gift of Student Membership_UA affiliate","Paid",2009-05-01,"Fall",2009,2009-08-24,"08","2009","Master of Business Administration_ELLER-Eller College of Management","California","California","Caucasian",37,1,,,2009-08-24,115,1,"Active","Fall",115,"Male",9,0
200613770,31,"White or Caucasian","Female","5/1/2006","8/25/2009",1212,"Bachelor of Arts","Bachelors","FA-College of Fine Arts",,"","West Hills","Los Angeles","CA","United States",1,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_N999","Not Specified","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2009-08-25,"08","2009","Bachelor of Arts_FA-College of Fine Arts","California","California","Caucasian",31,1,,,2009-08-25,1212,1,"Dropped","Fall",1212,"Female",0,0
200812477,30,"White or Caucasian","Female","8/1/2008","8/25/2009",389,"Bachelor of Science","Bachelors","SCI-College of Science",,"","Abilene","Taylor","TX","United States",1,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_N999","Not Specified","Grad Fest form returns (all semesters)","Bundled_offer",2008-08-01,"Fall",2008,2009-08-25,"08","2009","Bachelor of Science_SCI-College of Science","others","others","Caucasian",30,1,,,2009-08-25,389,1,"Dropped","Fall",389,"Female",0,1
2006986,32,"White or Caucasian","Female","5/1/2006","8/25/2009",1212,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_Chicago","Chicago - WindyCityCats","SCI_College Circle/College of Science","Bundled_offer",2006-05-01,"Fall",2006,2009-08-25,"08","2009","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Caucasian",32,1,,,2009-08-25,1212,1,"Dropped","Fall",1212,"Female",77,13
200813643,28,"White or Caucasian","Male","5/1/2009","8/26/2009",117,"Bachelor of Arts","Bachelors","HUM-College of Humanities",,"","Scottsdale","Maricopa","AZ","United States",1,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_DIPL_GR09","GR09 (F09) May09 grads Diploma Campaign <2031>","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2009-08-26,"08","2009","Bachelor of Arts_HUM-College of Humanities","Arizona","Arizona","Caucasian",28,1,,,2009-08-26,117,1,"Dropped","Fall",117,"Male",14,0
200818017,28,"","Female","5/1/2009","8/26/2009",117,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Plainview","Nassau","NY","United States",1,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_DIPL_GR09","GR09 (F09) May09 grads Diploma Campaign <2031>","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2009-08-26,"08","2009","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","others",28,1,,,2009-08-26,117,1,"Dropped","Fall",117,"Female",0,5
20088472,29,"White or Caucasian","Female","5/1/2008","8/26/2009",482,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Los Angeles","Los Angeles","CA","United States",1,0,"Dropped",2,"9/15/2011","","Dropped","","UAAA Memberships","","ALUM_Mbr_INV_GR08","GR08 (F09) 2008 Grads Invitation Campaign <2030>","Grad Fest form returns (all semesters)","Bundled_offer",2008-05-01,"Fall",2008,2009-08-26,"08","2009","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","California","California","Caucasian",29,1,,,2009-08-26,482,1,"Dropped","Fall",482,"Female",7,18
200816672,28,"White or Caucasian","Female","5/1/2009","8/26/2009",117,"BS in Health Sciences","Bachelors","MED-College of Medicine",,"","Chandler","Maricopa","AZ","United States",2,0,"Dropped",2,"9/15/2011","","Dropped","","UAAA Memberships","","ALUM_Mbr_DIPL_GR09","GR09 (F09) May09 grads Diploma Campaign <2031>","SCI_College Circle/College of Science","Bundled_offer",2009-05-01,"Fall",2009,2009-08-26,"08","2009","BS in Health Sciences_MED-College of Medicine","Arizona","Arizona","Caucasian",28,1,,,2009-08-26,117,1,"Dropped","Fall",117,"Female",7,3
200812592,29,"White or Caucasian","Female","5/1/2009","8/31/2009",122,"BS in Health Sciences","Bachelors","COPH-Zuckerman College of Public Health",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_N999","Not Specified","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2009-08-31,"08","2009","BS in Health Sciences_COPH-Zuckerman College of Public Health","Arizona","Arizona","Caucasian",29,1,,,2009-08-31,122,1,"Dropped","Fall",122,"Female",78,0
200877139,68,"White or Caucasian","Female","12/1/2008","8/31/2009",273,"Master of Science","Masters","CALS-College of Agriculture & Life Sciences",,"","El Centro","Imperial","CA","United States",1,0,"Dropped",2,"9/15/2011","","Dropped","","UAAA Memberships","","ALUM_Mbr_INV_GR08","GR08 (F09) 2008 Grads Invitation Campaign <2030>","Grad Fest form returns (all semesters)","Bundled_offer",2008-12-01,"Spring",2008,2009-08-31,"08","2009","Master of Science_CALS-College of Agriculture & Life Sciences","California","California","Caucasian",68,1,,,2009-08-31,273,1,"Dropped","Spring",273,"Female",0,0
200710459,33,"White or Caucasian","Male","12/1/2006","9/1/2009",1005,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Berkeley","Alameda","CA","United States",1,0,"Dropped",4,"8/15/2014","","Dropped","","UAAA Memberships","","ALUM_Mbr_N999","Not Specified","Grad Fest form returns (all semesters)","Bundled_offer",2006-12-01,"Spring",2006,2009-09-01,"09","2009","BS in Business Admin_ELLER-Eller College of Management","California","California","Caucasian",33,1,,,2009-09-01,1005,1,"Dropped","Spring",1005,"Male",0,14
2006582,32,"White or Caucasian","Female","5/1/2006","9/3/2009",1221,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Great Neck","Nassau","NY","United States",1,0,"Dropped",1,"7/1/2011","","Dropped","","UAAA Memberships","","ALUM_Mbr_N999","Not Specified","Pre-RE Online Sign Ups","Paid",2006-05-01,"Fall",2006,2009-09-03,"09","2009","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",32,1,,,2009-09-03,1221,1,"Dropped","Fall",1221,"Female",0,22
200867990,43,"White or Caucasian","Female","8/1/2009","9/4/2009",34,"Master of Science","Masters","ENGR-College of Engineering",,"","Saint Charles","Saint Charles","MO","United States",1,0,"Dropped",1,"10/15/2010","","Dropped","","UAAA Memberships","","ALUM_Mbr_N999","Not Specified","SCI_College Circle/College of Science","Bundled_offer",2009-08-01,"Fall",2009,2009-09-04,"09","2009","Master of Science_ENGR-College of Engineering","others","others","Caucasian",43,1,,,2009-09-04,34,1,"Dropped","Fall",34,"Female",0,0
20086256,30,"White or Caucasian","Male","12/1/2007","9/8/2009",647,"BS in Engineering Management","Bachelors","ENGR-College of Engineering",,"","Chandler","Maricopa","AZ","United States",1,0,"Dropped",2,"2/15/2012","","Dropped","","UAAA Memberships","","ALUM_Mbr_ALM_F08","2008 Fall Alumnus Magazine","Grad Fest form returns (all semesters)","Bundled_offer",2007-12-01,"Spring",2007,2009-09-08,"09","2009","BS in Engineering Management_ENGR-College of Engineering","Arizona","Arizona","Caucasian",30,1,,,2009-09-08,647,1,"Dropped","Spring",647,"Male",8,2
200617179,34,"White or Caucasian","Female","8/1/2005","9/8/2009",1499,"BS in Health Sciences","Bachelors","MED-College of Medicine",,"","San Diego","San Diego","CA","United States",2,6,"Active",6,"","8/17/2016","Annual","","","","","","Grad Fest form returns (all semesters)","Bundled_offer",2005-08-01,"Fall",2005,2009-09-08,"09","2009","BS in Health Sciences_MED-College of Medicine","California","California","Caucasian",34,1,,,2009-09-08,1499,1,"Active","Fall",1499,"Female",14,4
