CnBio_ID,CnBio_Age,CnBio_Ethnicity,CnBio_Gender,CnPrAl_Date_graduated,CnMem_1_01_Date_Joined,Days_to_membership,CnPrAl_Degree,Degree_level,CnPrAlAttrCat_1_01_Description,CnPrAlAttrCat_1_02_Description,CnPrBs_Industry,CnAdrPrf_City,CnAdrPrf_County,CnAdrPrf_State,CnAdrPrf_ContryLongDscription,CnSmryEdu_Total_Educations,CnMem_1_01_Consecutive_Years,CnMem_1_01_Standing,CnMem_1_01_Total_Years,CnMem_1_01_Last_Dropped_Date,CnMem_1_01_Cur_Expires_on,Type_membership,CnMem_1_01_AtrCat_1_01_Description,CnGf_1_01_Fnds_1_01_Description,CnGf_1_01_Apls_1_01_Ap_Description,CnGf_1_01_Pks_1_01_Package_ID,CnGf_1_01_Pks_1_01_Description,CnGf_1_01_Pks_1_01_Description,Membership_desc
200816855,29,White or Caucasian,Female,5/1/2008,6/22/2012,1513,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Oklahoma City,Oklahoma,OK,United States,1,0,Dropped,1,7/15/2013,,Dropped,,UAAA Memberships,,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
20085300,30,American Indian,Female,5/1/2008,7/1/2012,1522,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Whiteriver,Navajo,AZ,United States,1,3,Active,3,,,Life,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
20078564,31,White or Caucasian,Female,8/1/2006,10/12/2010,1533,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Carmichael,Sacramento,CA,United States,1,0,Dropped,1,11/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_FB2010,2010 Football,SP08 - Parent Campaign (Lifelong) <3008>,Paid
20085608,29,White or Caucasian,Female,12/1/2008,2/12/2013,1534,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Foster City,San Mateo,CA,United States,1,0,Dropped,3,3/15/2016,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
200817213,28,White or Caucasian,Female,8/1/2009,10/22/2013,1543,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Newcastle,King,WA,United States,1,0,Dropped,2,11/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Unspecified,"Online, not specified",SCI_College Circle/College of Science,Bundled_offer
20092448,64,,Female,12/1/2008,3/4/2013,1554,Bachelor of Arts,Bachelors,UNIVCOL-University College,,,La Jolla,San Diego,CA,United States,1,0,Dropped,2,4/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Last_SP13,SP13 Last Chance new grad campaign,Grad Fest form returns (all semesters),Bundled_offer
200613287,32,White or Caucasian,Female,5/1/2006,8/16/2010,1568,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,San Diego,San Diego,CA,United States,1,0,Dropped,4,10/15/2014,,Dropped,,UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200818732,29,,Male,12/1/2009,3/24/2014,1574,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Scottsdale,Maricopa,AZ,United States,1,2,Active,2,,3/31/2017,Annual,"ZonaCats, Phoenix Chapter, Phoenix AZ",UAAA Memberships,,ALUM Mbr Phoenix,"ZonaCats, Phoenix Chapter, Phoenix AZ",SCI_College Circle/College of Science,Bundled_offer
200618684,35,White or Caucasian,Male,8/1/2005,12/1/2009,1583,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Astoria,Queens,NY,United States,1,0,Dropped,1,1/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
20078902,31,White or Caucasian,Female,12/1/2006,4/5/2011,1586,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Irvine,Orange,CA,United States,1,1,Active,5,5/15/2013,6/30/2016,Annual,,UAAA Memberships,,ALUM_Mbr_LCBD_SP11,SP11 - Last Chance Bear Down Campaign,Grad Fest form returns (all semesters),Bundled_offer
2006312,32,Hispanic/Latino,Female,5/1/2006,9/15/2010,1598,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Gilbert,Maricopa,AZ,United States,2,5,Active,5,,9/30/2016,Annual,,,,,,,Paid
200814799,28,Hispanic/Latino,Male,5/1/2009,9/16/2013,1599,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,2,11/15/2015,,Dropped,"YumaCats, Yuma AZ",UAAA Memberships,,ALUM Mbr Yuma,"YumaCats, Yuma AZ",Grad Fest form returns (all semesters),Bundled_offer
200617505,33,White or Caucasian,Male,12/1/2005,5/14/2010,1625,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,6/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Last Chance,SP10 - Last Chance Bear Down Campaign,Grad Fest form returns (all semesters),Bundled_offer
20061158,32,White or Caucasian,Female,5/1/2006,10/15/2010,1628,Bachelor of Arts,Bachelors,FA-College of Fine Arts - Theatre Arts,,,Playa Del Rey,Los Angeles,CA,United States,1,0,Dropped,1,11/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_YngAlumNAT,Young Alumni campaign - National,Grad Fest form returns (all semesters),Bundled_offer
200812718,35,Hispanic/Latino,Female,12/1/2007,5/16/2012,1628,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Los Angeles,Los Angeles,CA,United States,2,0,Dropped,1,6/15/2013,,Dropped,,UAAA Memberships,,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
200617812,32,White or Caucasian,Male,12/1/2005,5/20/2010,1631,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Vienna,Fairfax,VA,United States,2,0,Dropped,1,6/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200518780,33,White or Caucasian,Male,5/1/2005,11/1/2009,1645,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Solana Beach,San Diego,CA,United States,1,0,Dropped,6,4/15/2016,,Dropped,,UAAA Memberships,,ALUM_Mbr_FB2009,2009 Football Tickets and Tailgates,Grad Fest form returns (all semesters),Bundled_offer
200513065,34,White or Caucasian,Male,5/1/2005,11/2/2009,1646,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Dallas,Dallas,TX,United States,1,0,Dropped,1,7/1/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,"Online, not specified",Paid
200710122,35,Hispanic/Latino,Female,12/1/2006,6/7/2011,1649,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Ventura,Ventura,CA,United States,1,0,Dropped,1,7/15/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_Benefits,Membership Benefits interest,Grad Fest form returns (all semesters),Bundled_offer
200515845,33,American Indian,Female,5/1/2005,11/9/2009,1653,Bachelor of Arts,Bachelors,HUM-College of Humanities,,,Niwot,Boulder,CO,United States,1,0,Dropped,1,12/15/2010,,Dropped,,UAAA Memberships,,ALUM_Mbr_HC09,Homecoming 2009,Grad Fest form returns (all semesters),Bundled_offer
20079362,32,White or Caucasian,Male,8/1/2006,2/11/2011,1655,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Westlake Vlg,Los Angeles,CA,United States,1,0,Dropped,2,3/15/2013,,Dropped,,UAAA Memberships,,ALUM_Mbr_Benefits,Membership Benefits interest,Grad Fest form returns (all semesters),Bundled_offer
2007663,32,White or Caucasian,Male,8/1/2006,2/26/2011,1670,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Oakland,Alameda,CA,United States,1,0,Dropped,3,3/14/2014,,Dropped,,UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200710592,32,White or Caucasian,Male,8/1/2006,2/28/2011,1672,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tempe,Maricopa,AZ,United States,1,0,Dropped,1,3/15/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_LCBD_SP11,SP11 - Last Chance Bear Down Campaign,Grad Fest form returns (all semesters),Bundled_offer
200813552,29,White or Caucasian,Female,8/1/2009,3/4/2014,1676,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,Healthcare,Scottsdale,Maricopa,AZ,United States,1,0,Dropped,1,4/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Last_SP14,SP14 Last Chance 2009 New Grad campaign,Gift of Student Membership_UA affiliate,Paid
200868633,31,Hispanic/Latino,Male,8/1/2007,3/15/2012,1688,Bachelor of Arts,Bachelors,FA-College of Fine Arts,,,Tucson,Pima,AZ,United States,1,0,Dropped,2,4/15/2014,,Dropped,,UAAA Memberships,,ALUM Mbr Last Chance,SP12 Last Chance new grad campaign,Grad Fest form returns (all semesters),Bundled_offer
20078676,33,White or Caucasian,Female,12/1/2006,7/20/2011,1692,Bachelor of Arts,Bachelors,FA-College of Fine Arts,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,8/15/2012,,Dropped,,UAAA Memberships,,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
20079391,33,Hispanic/Latino,Female,8/1/2006,4/11/2011,1714,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Duarte,Los Angeles,CA,United States,1,5,Active,5,,4/30/2017,Annual,"SoCalCats, Los Angeles CA",UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,Not Specified,Paid
200869326,43,African American or Black,Female,12/1/2007,9/3/2012,1738,Bachelor of Arts,Bachelors,HUM-College of Humanities,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,10/15/2013,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
200518658,33,White or Caucasian,Male,5/1/2005,2/6/2010,1742,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Redondo Beach,Los Angeles,CA,United States,1,0,Dropped,4,3/14/2014,,Dropped,,UAAA Memberships,,ALUM_Mbr_MBB09-10,Men's BB 2009-2010,Grad Fest form returns (all semesters),Bundled_offer
200836983,32,White or Caucasian,Male,5/1/2007,2/6/2012,1742,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Scottsdale,Maricopa,AZ,United States,1,0,Dropped,1,3/15/2013,,Dropped,,UAAA Memberships,,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
20087274,30,Hispanic/Latino,Female,5/15/2010,2/23/2015,1745,Bachelor of Arts,Bachelors,SCI-College of Science,,,Sacramento,Sacramento,CA,United States,1,1,Active,1,,2/23/2017,Annual,,,,,,SCI_College Circle/College of Science,Bundled_offer
200617249,34,White or Caucasian,Male,5/1/2006,2/19/2011,1755,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Portland,Multnomah,OR,United States,1,0,Dropped,1,3/15/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_Event,Special Event (misc),Grad Fest form returns (all semesters),Bundled_offer
200616641,35,White or Caucasian,Male,5/1/2006,2/28/2011,1764,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,2,0,Dropped,1,3/15/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,SP10 - May10 Parent Grad Gift Campaign_2035,Paid
200813105,28,Hispanic/Latino,Female,12/1/2009,10/1/2014,1765,Bachelor of Arts,Bachelors,HUM-College of Humanities,,,Santa Fe,Santa Fe,NM,United States,1,0,Dropped,1,11/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 14-15,ALUM Mbr Event,Special Alumni Association Event (misc),SCI_College Circle/College of Science,Bundled_offer
200618096,33,Hispanic/Latino,Female,12/1/2005,10/7/2010,1771,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,2,0,Dropped,1,11/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
2006648,32,Hispanic/Latino,Female,5/1/2006,3/21/2011,1785,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Pasadena,Los Angeles,CA,United States,1,0,Dropped,1,4/16/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,W08 - Dec08 Parent Grad Gift Campaign,Paid
200710108,54,American Indian,Male,8/1/2006,6/21/2011,1785,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Kearny,Pinal,AZ,United States,1,0,Dropped,1,7/15/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_LCBD_SP11,SP11 - Last Chance Bear Down Campaign,Grad Fest form returns (all semesters),Bundled_offer
200839147,31,White or Caucasian,Female,5/1/2007,4/6/2012,1802,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Scottsdale,Maricopa,AZ,United States,1,0,Dropped,2,1/15/2015,,Dropped,,UAAA Memberships,,ALUM Mbr Last Chance,SP12 Last Chance new grad campaign,Grad Fest form returns (all semesters),Bundled_offer
200943844,31,White or Caucasian,Male,5/1/2009,5/13/2014,1838,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,6/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Magazine,Arizona Alumni Magazine,SCI_College Circle/College of Science,Bundled_offer
200816450,28,White or Caucasian,Male,5/1/2009,5/18/2014,1843,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Pittsburgh,Allegheny,PA,United States,1,1,Active,1,,5/31/2017,Annual,"SteelCityCats, Pittsburgh PA",UAAA Memberships,,ALUM Mbr Pittsburgh,"SteelCityCats, Pittsburgh PA",Grad Fest form returns (all semesters),Bundled_offer
20088521,30,White or Caucasian,Male,8/1/2009,8/25/2014,1850,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,San Francisco,San Francisco,CA,United States,1,0,Active,1,9/15/2015,9/30/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 14-15,ALUM Mbr Unspecified,"Online, not specified",SCI_College Circle/College of Science,Bundled_offer
200518487,32,,Female,5/1/2005,5/28/2010,1853,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,New York,New York,NY,United States,1,0,Dropped,1,6/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Last Chance,SP10 - Last Chance Bear Down Campaign,Call In_not specified,Paid
200811012,31,White or Caucasian,Male,5/1/2008,6/18/2013,1874,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Reno,Washoe,NV,United States,1,0,Dropped,2,7/15/2015,,Dropped,"BeachCats, San Diego CA",UAAA Memberships,,ALUM Mbr San Diego,"BeachCats, San Diego CA",Grad Fest form returns (all semesters),Bundled_offer
200824269,27,White or Caucasian,Female,12/18/2010,2/8/2016,1878,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Seattle,King,WA,United States,1,0,Active,0,,2/28/2017,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 15-16,ALUM Mbr Unspecified,"Online, not specified",SCI_College Circle/College of Science,Bundled_offer
200868827,33,White or Caucasian,Male,8/1/2007,10/8/2012,1895,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,2,0,Dropped,3,11/15/2015,,Dropped,,,,,,Grad Fest form returns (all semesters),Bundled_offer
20078418,31,Asian,Female,8/1/2006,10/12/2011,1898,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Las Vegas,Clark,NV,United States,1,0,Dropped,1,11/16/2012,,Dropped,,UAAA Memberships,,ALUM Mbr Las Vegas,"SinCityCats, Las Vegas NV",Grad Fest form returns (all semesters),Bundled_offer
200817863,56,White or Caucasian,Female,12/1/2007,2/25/2013,1913,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Active,3,3/15/2015,11/30/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Decal_SP13,SP13 Temp Card Decal campaign to never members,Grad Fest form returns (all semesters),Bundled_offer
200815602,28,Hispanic/Latino,Female,5/15/2010,8/12/2015,1915,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,El Cajon,San Diego,CA,United States,1,0,Active,0,,8/31/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 15-16,ALUM Mbr E-News,E-mail Newsletter,Not Specified,Paid
20088878,29,White or Caucasian,Male,5/1/2008,10/5/2013,1983,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Washington,District of Columbia,DC,United States,1,0,Dropped,2,2/15/2016,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr TShirt,T-Shirt campaign,Grad Fest form returns (all semesters),Bundled_offer
200614926,35,White or Caucasian,Male,8/1/2005,1/9/2011,1987,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Scottsdale,Maricopa,AZ,United States,1,4,Active,5,2/15/2012,2/28/2017,Annual,Phoenix Young Alumni Club,UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200836863,36,White or Caucasian,Male,5/1/2007,11/6/2012,2016,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Boulder,Boulder,CO,United States,1,0,Dropped,1,12/15/2013,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
200513714,34,White or Caucasian,Female,5/1/2005,12/12/2010,2051,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,0,7/1/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200517456,33,White or Caucasian,Female,5/1/2005,1/9/2011,2079,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,Organizations,Scottsdale,Maricopa,AZ,United States,2,4,Active,5,2/15/2012,2/28/2017,Annual,Phoenix Young Alumni Club,,,,,Grad Fest form returns (all semesters),Bundled_offer
200516267,33,African American or Black,Male,5/1/2005,1/21/2011,2091,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,2/15/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200618841,32,White or Caucasian,Female,12/1/2005,10/3/2011,2132,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Dallas,Dallas,TX,United States,1,0,Dropped,3,11/15/2014,,Dropped,,UAAA Memberships,,ALUM Mbr Cooler_F11,Cooler_F11 Letter with premium,Not Specified,Paid
200519061,33,White or Caucasian,Male,5/1/2005,3/13/2011,2142,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,4/16/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_Wash DC,Washington DC - CapitolCats,Grad Fest form returns (all semesters),Bundled_offer
200811561,30,White or Caucasian,Female,5/1/2008,4/22/2014,2182,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Redondo Beach,Los Angeles,CA,United States,1,0,Dropped,1,5/15/2015,,Dropped,"SoCalCats, Los Angeles CA",UAAA Memberships,,ALUM Mbr Los Angeles,"SoCalCats, Los Angeles CA",Grad Fest form returns (all semesters),Bundled_offer
200710088,40,Hispanic/Latino,Male,12/1/2006,4/3/2013,2315,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,3,Active,3,,4/30/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Invoice_S13,SP13 Invoice campaign to never members,Grad Fest form returns (all semesters),Bundled_offer
200827809,29,White or Caucasian,Male,12/1/2008,5/21/2015,2362,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Blythe,Riverside,CA,United States,1,0,Active,0,,5/31/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 14-15,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
20078705,31,White or Caucasian,Female,12/1/2006,5/31/2013,2373,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Phoenix,Maricopa,AZ,United States,2,0,Dropped,1,6/16/2014,,Dropped,,,,,,Grad Fest form returns (all semesters),Bundled_offer
200838731,31,White or Caucasian,Female,5/1/2007,2/18/2014,2485,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Portland,Washington,OR,United States,1,0,Dropped,2,3/15/2016,,Dropped,"RoseCityCats, Portland OR",,,,,Grad Fest form returns (all semesters),Bundled_offer
200710507,32,African American or Black,Female,12/1/2006,12/4/2013,2560,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Portland,Multnomah,OR,United States,1,0,Dropped,1,1/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
200615824,34,White or Caucasian,Male,12/1/2006,5/4/2014,2711,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,6/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
200220878,32,White or Caucasian,Female,5/1/2006,11/11/2013,2751,Bachelor of Arts,Bachelors,SBS-College of Social & Behavioral Sciences,,,Granada Hills,Los Angeles,CA,United States,1,0,Dropped,1,12/15/2014,,Dropped,"SoCalCats, Los Angeles CA",UAAA Memberships,,ALUM Mbr Los Angeles,"SoCalCats, Los Angeles CA",Grad Fest form returns (all semesters),Bundled_offer
